 _id,question_text,question_picture,arabic_translation_of_question,chapter_name,duration,justification,hint,arabic_translation_of_hint,arabic_translation_of_justification,subject,skill_profile,question_type,sub_topic,content_type,difficulty_level,option_A,option_B,option_C,option_D,correct_options,O_question_text,O_arabic_translation_of_question,O_hintO_arabic_translation_of_hint,,O_justification,O_arabic_translation_of_justification,O_option_A,O_option_B,O_option_C,O_option_D,reviewed,Grade,question_class
,Find the y-intercept of the graph of the equation y @-\frac{2}{9}x+\frac{1}{9}@.,,,5b742ff71c9d44ba31d1568e,,"Slope is
 y = mx+b
 where b = y-intercept.
 In equation
 y = @-\frac{2}{9}x+\frac{1}{9}@
 b = @\frac{1}{9}@
 Hence, y-intercept is @\frac{1}{9}@",,,,math,number_skills,practice,Slope-intercept form,html,easy,@\frac{-1}{9}@,@\frac{1}{9}@,@\frac{-2}{9}@,@\frac{2}{9}@,B,,,,,,,,,,,,,
,Find the y-intercept of the graph of the equation y+2x = 0.,,,5b742ff71c9d44ba31d1568e,,"y =-2x+0
 in y=mx+b
 Hence, b =0",,,,math,number_skills,practice,Slope-intercept form,html,easy,0,1,-1,2,A,,,,,,,,,,,,,
,Choose the equation of a line in slope-intercept form with a slope of-2 and y intercept of 3.,,,5b742ff71c9d44ba31d1568e,,y = mx+c. y =-2x+3,,,,math,number_skills,practice,Slope-intercept form,html,medium,y = 2x+3,y =-2x-3,y = 2x-3,y =-2x+3,D,,,,,,,,,,,,,
,Choose the equation of a line in slope-intercept form with a slope of-1 and y intercept of-4.,,,5b742ff71c9d44ba31d1568e,,y = mx+c. y =-x+(-4). y =-x– 4,,,,math,number_skills,practice,Slope-intercept form,html,medium,y = x-4,y =-x-4,y =-x+4,y = x+4,B,,,,,,,,,,,,,
,Choose the equation of a line in slope-intercept form with a slope of @\frac{1}{2}@ and y intercept of 2.,,,5b742ff71c9d44ba31d1568e,,y = mx+c. y = @\frac{1}{2x+}@ 2,,,,math,number_skills,practice,Slope-intercept form,html,medium,y = @\frac{1}{2x+2}@,y = @\frac{1}{2x-2}@,y @\frac{=-1}{2x+2}@,y @\frac{=-1}{2x-2}@,A,,,,,,,,,,,,,
,Choose the equation of a line in slope-intercept form with a slope @\frac{of-1}{5}@ and y intercept of 3.,,,5b742ff71c9d44ba31d1568e,,y = mx+c. y = @\frac{-1}{5x+}@ 3,,,,math,number_skills,practice,Slope-intercept form,html,medium,y = @\frac{1}{5x+3}@,y = @\frac{1}{5x-3}@,y @\frac{=-1}{5x+3}@,y @\frac{=-1}{5x-3}@,C,,,,,,,,,,,,,
,Choose the equation of a line in slope-intercept form with a slope of @\frac{2}{3}@ and y intercept of 0.,,,5b742ff71c9d44ba31d1568e,,y = mx+c. c = 0 (y-intercept is 0). y = @\frac{2}{3x}@,,,,math,number_skills,practice,Slope-intercept form,html,medium,y = @\frac{2}{3}@,y = @\frac{3}{2x}@,y = @\frac{2}{3x+1}@,y = @\frac{2}{3x}@,D,,,,,,,,,,,,,
,Choose the equation of a line in slope-intercept form for the graph shown.,/subjects/math/topics/slope/images/C3-Maths-D-576113.png,,5b742ff71c9d44ba31d1568e,,y intercept is 0. slope = 0-@\frac{1}{0}@-2 = @\frac{1}{2.}@ y = @\frac{1}{2x}@,,,,math,number_skills,practice,Slope-intercept form,html,difficult,y = x,y = x+1,y = 2x,y = @\frac{1}{2x}@,D,,,,,,,,,,,,,
,Choose the equation of a line in slope-intercept form for the graph shown.,/subjects/math/topics/slope/images/C3-Maths-D-576114.png,,5b742ff71c9d44ba31d1568e,,y intercept is 2. slope = 2-@\frac{0}{0}@+2 = 1. y =x+2,,,,math,number_skills,practice,Slope-intercept form,html,difficult,y = x+2,y = x-2,y = x,y =-x,A,,,,,,,,,,,,,
,Choose the equation of a line in slope-intercept form for the table shown.,/subjects/math/topics/slope/images/C3-Maths-D-576115.PNG,,5b742ff71c9d44ba31d1568e,,"The graph of the line is drawn from the table as shown. From graph, y intercept = 3. slope = 1-@\frac{0}{-2}@+3 = 1. y =x+3",,,,math,number_skills,practice,Slope-intercept form,html,difficult,y = x-3,y = x,y = x+3,y = x+4,C,,,,,,,,,,,,,
,Find the x-intercept of the equation y = 2.5x+8.,,,5b742ff71c9d4451d7d1568f,,"y = 2.5x+8.
 y @\frac{=5}{2x+}@ 8
 y-8 = @\frac{5}{2x}@
 
 2(y @\frac{-8)}{5}@ =x
x= @\frac{(2}{5)y}@ – @\frac{16}{5}@
 Hence,x-intercept =-@\frac{16}{5}@
 =-3.2",,,,math,number_skills,practice,Graph a line using intercepts,html,easy,3.2,-3.2,4,-4,B,,,,,,,,,,,,,
,Find the x-intercept of the equation y @\frac{=-x}{3+6.}@,,,5b742ff71c9d4451d7d1568f,,"y = @\frac{-x}{3}@+6.
 @\frac{-x}{3}@ = y – 6
-x= 3(y – 6)
x=-3(y – 6)
x=-3y+18.
 Hence,x-intercept is 18",,,,math,number_skills,practice,Graph a line using intercepts,html,easy,10,12,18,20,C,,,,,,,,,,,,,
,Find the x-intercept of the equation y @\frac{=-3x}{2+5.}@,,,5b742ff71c9d4451d7d1568f,,"y =-@\frac{3x}{2}@+5
-@\frac{3x}{2}@ = y – 5
x= @\frac{-2}{3}@ (y – 5)
x= @\frac{-2}{3y}@+@\frac{10}{3}@
 Hence,x–intercept is @\frac{10}{3}@",,,,math,number_skills,practice,Graph a line using intercepts,html,easy,@\frac{10}{3}@,@\frac{4}{3}@,@\frac{2}{3}@,@\frac{-4}{3}@,A,,,,,,,,,,,,,
,Find the x-intercept of the equation y = 4x-8.,,,5b742ff71c9d4451d7d1568f,,"y = 4x-8.
 4x= y+8
x= ¼( y+8)
 = ¼y @\frac{+8}{4}@
 = ¼y+2
 Hence,x-intercept is 2",,,,math,number_skills,practice,Graph a line using intercepts,html,easy,-1,1,-2,2,D,,,,,,,,,,,,,
,Find the x-intercept of the equation y = @\frac{1}{2x+3.}@,,,5b742ff71c9d4451d7d1568f,,"y = @\frac{1}{2x+}@ 3.
 @\frac{1}{2x=}@ y – 3
x= 2 (y – 3)
 = 2y – 6
 Hence,x-intercept is-6.",,,,math,number_skills,practice,Graph a line using intercepts,html,easy,6,-6,3,-3,B,,,,,,,,,,,,,
,Find the x-intercept of the equation 2x+4y = 18.,,,5b742ff71c9d4451d7d1568f,,"2x+4y = 18
 2x=-4y+18
@\frac{x=1}{2}@ (-4y+18)
@\frac{x=-4}{2y}@+9
 Hence,x-intercept is 9.",,,,math,number_skills,practice,Graph a line using intercepts,html,easy,-9,9,4,-4,B,,,,,,,,,,,,,
,Find the y-intercept of the equation 2x+3y = 30.,,,5b742ff71c9d4451d7d1568f,,"2x+3y = 30.
 3y =-2x+30
 y = @\frac{1}{3}(-2x+30)@
 = @-\frac{2}{3}x+\frac{30}{3}@
 = @-\frac{2}{3}x+10@
 y-intercept is 10.",,,,math,number_skills,practice,Graph a line using intercepts,html,easy,-3,3,10,-10,C,,,,,,,,,,,,,
,Find the y-intercept of the equation y @-\frac{x}{3}@+@\frac{2}{3}@,,,5b742ff71c9d4451d7d1568f,,"y = @-\frac{x}{3}@+@\frac{2}{3}@
 y=mx+b
 y-intercept is b = @\frac{2}{3}@",,,,math,number_skills,practice,Graph a line using intercepts,html,easy,0,1,@\frac{-1}{3}@,@\frac{2}{3}@,D,,,,,,,,,,,,,
,Find the y-intercept of the equation y =-2x-5.,,,5b742ff71c9d4451d7d1568f,,"y =-2x– 5
 y=mx+b
 y-intercept is b =-5.",,,,math,number_skills,practice,Graph a line using intercepts,html,easy,-5,-2,2,5,A,,,,,,,,,,,,,
,Find the y-intercept of the equation x-y =-8.,,,5b742ff71c9d4451d7d1568f,,"x-y =-8
-y =-x-8
 y =x+8
 y=mx+b
 y-intercept is b = 8",,,,math,number_skills,practice,Graph a line using intercepts,html,easy,8,-8,-1,2,A,,,,,,,,,,,,,
,Choose the x-intercept and y-intercept from the graph of the equation.,/subjects/math/topics/slope/images/C3-Maths-M-576142.PNG,,5b742ff71c9d4451d7d1568f,,"The line cuts thexaxis at 4,x-intercept = 4. It cuts the y axis at-2, y-intercept =-2.",,,,math,number_skills,practice,Graph a line using intercepts,html,medium,"x-intercept = 4, y-intercept = 2","x-intercept =-4, y-intercept =-2","x-intercept =-4, y-intercept = 2","x-intercept = 4, y-intercept =-2",D,,,,,,,,,,,,,
,Choose the x-intercept and y-intercept from the graph of the equation.,/subjects/math/topics/slope/images/C3-Maths-M-576143.PNG,,5b742ff71c9d4451d7d1568f,,"The line cuts thexaxis at 3,x-intercept = 3. It cuts the y axis at 2, y-intercept = 2.",,,,math,number_skills,practice,Graph a line using intercepts,html,medium,"x-intercept =-3, y-intercept =-2","x-intercept = 3, y-intercept = 2","x-intercept = 3, y-intercept =-2","x-intercept =-3, y-intercept = 2",B,,,,,,,,,,,,,
,Choose the x-intercept and y-intercept from the graph of the equation.,/subjects/math/topics/slope/images/C3-Maths-M-576144.PNG,,5b742ff71c9d4451d7d1568f,,"The line cuts thexaxis at-1,x-intercept =-1. It cuts the y axis at-4, y-intercept =-4.",,,,math,number_skills,practice,Graph a line using intercepts,html,medium,"x-intercept =-1, y-intercept =-4","x-intercept = 1, y-intercept =-4","x-intercept =-1, y-intercept = 4","x-intercept = 1, y-intercept = 4",A,,,,,,,,,,,,,
,Choose the x-intercept and y-intercept from the graph of the equation.,/subjects/math/topics/slope/images/C3-Maths-M-576145.PNG,,5b742ff71c9d4451d7d1568f,,"The line cuts thexaxis at 4,x-intercept = 4. It cuts the y axis at-3, y-intercept =-3.",,,,math,number_skills,practice,Graph a line using intercepts,html,medium,"x-intercept =-4, y-intercept =-3","x-intercept = 4, y-intercept = 3","x-intercept = 4, y-intercept =-3","x-intercept =-4, y-intercept = 3",C,,,,,,,,,,,,,
,Choose the x-intercept and y-intercept from the graph of the equation.,/subjects/math/topics/slope/images/C3-Maths-M-576146.PNG,,5b742ff71c9d4451d7d1568f,,"The line cuts thexaxis at-4,x-intercept =-4. It cuts the y axis at-1, y-intercept =-1.",,,,math,number_skills,practice,Graph a line using intercepts,html,medium,"x-intercept = 4, y-intercept = 1","x-intercept =-4, y-intercept = 1","x-intercept = 4, y-intercept =-1","x-intercept =-4, y-intercept =-1",D,,,,,,,,,,,,,
,The perimeter of a rectangle that is x units wide and y units long is 18 cm. Choose an equation in standard form for the perimeter.,,,5b742ff71c9d4451d7d1568f,,Perimeter = 2(x+y). 18 = 2(x+y). 9 =x+y. y =-x+9,,,,math,number_skills,practice,Graph a line using intercepts,html,difficult,y = x+9,y =-x-9,y = x-9,y =-x+9,D,,,,,,,,,,,,,
,Hina has 18 cubes of cheese. She uses 2.5 cubes for each pizza. The total number of cubes of cheese that she has left y after making x pizza can be given by y =-2.5x+18. Find the x-intercept and y-intercept.,,,5b742ff71c9d4451d7d1568f,,"y =-2.5x+18. To findx-intercept, put y = 0. 0 =-2.5x+18. 2.5x= 18.x= 7.2. To find y-intercept, putx= 0. y = 0+18. y = 18",,,,math,number_skills,practice,Graph a line using intercepts,html,difficult,"x-intercept = 7.2, y-intercept = 18","x-intercept = 7.2, y-intercept = 15","x-intercept = 8.2, y-intercept = 18",None of these,A,,,,,,,,,,,,,
,Choose an equation of a line with has x-intercept but no y-intercept. What is the slope of such line?,,,5b742ff71c9d4451d7d1568f,,"If a line has no y-intercept, that means it never intersects the y-axis, so it must be parallel to the y-axis. This means it is a vertical line, such asx= 3. The slope of this line is not defined.",,,,math,number_skills,practice,Graph a line using intercepts,html,difficult,"y =-1, slope = 0","x = 3, slope is not defined","x = 3, slope = 1","y =-1, slope = 1",B,,,,,,,,,,,,,
,Which of the following equation is in point-slope form?,,,5b742ff71c9d44c74bd15690,,"Point-slope is a specific form of linear equations in two variables:
 y-b=m(x-a)
 where
 m =slope
 (a,b) point line passes through.
 Hence, point slope form is
 y-4 = 2(x+1)",,,,math,number_skills,practice,Write linear equations,html,easy,y = 4x+11,y-4 = 2(x+1),y = x-2,None of these,B,,,,,,,,,,,,,
,Which of the following equation is in slope-intercept form?,,,5b742ff71c9d44c74bd15690,,"slope-intercept form is
 y = mx+b
 Hence, slope intercept form is
 y =-x+4",,,,math,number_skills,practice,Write linear equations,html,easy,y-8 = @\frac{3}{4(x-4)}@,y-8 =-3(x-4),y =-x+4,All of these,C,,,,,,,,,,,,,
,"Find the equation of a line in point slope form for the line that passes through (4, 8) with a slope of @\frac{3}{4.}@",,,5b742ff71c9d44c74bd15690,,"point slope equation is
 y-b=m(x-a)
 in given
 a= 4 ,b =8 and m @\frac{=3}{4}@
 equation is
 y-8 = @\frac{3}{4(x-}@ 4)",,,,math,number_skills,practice,Write linear equations,html,easy,y-8 = @\frac{3}{4(x-4)}@,y-8 = @\frac{3}{4(x+4)}@,y+8 = @\frac{3}{4(x-4)}@,y-8 = @\frac{3}{2(x-4)}@,A,,,,,,,,,,,,,
,"Find the equation of a line in point slope form for the line that passes through (-1, 4) with a slope of 2.",,,5b742ff71c9d44c74bd15690,,"point slope equation is
 y-b=m(x-a)
 in given
 a =-1, b =4
 and m =2
 Hence, equation is
 y-4 = 2(x+1)",,,,math,number_skills,practice,Write linear equations,html,easy,y-4 = 2(x-1),y-2 = 2(x+1),y+4 = 2(x+1),y-4 = 2(x+1),D,,,,,,,,,,,,,
,"Find the equation of a line in point slope form for the line that passes through (-2, 1) with a slope of-3.",,,5b742ff71c9d44c74bd15690,,"point slope equation is
 y-b=m(x-a)
 in given
 a =-2, b =1
 and m =-3
 Hence,
 equation is
 y-1=-3(x+2)",,,,math,number_skills,practice,Write linear equations,html,easy,y-1=-3(x+2),y-1=-3(x-2),y+1=-3(x+2),y-1= 3(x+2),A,,,,,,,,,,,,,
,"Find the equation of a line in slope intercept form for the line that passes through (1, 3) with a slope of-1.",,,5b742ff71c9d44c74bd15690,,"Slope intercept form is
 y = mx=b
 given
 m=-1 ,x=1 and y=3
 y =-1x+b
 3 =-1(1)+b;
 3 =-1+b;
 b = 3+1
 b = 4
 Hence, equation is y =-x+4",,,,math,number_skills,practice,Write linear equations,html,easy,y =-x-4,y = x+4,y =-x+4,y = x-4,C,,,,,,,,,,,,,
,"Find the equation of a line in slope intercept form for the line that passes through (5,-8) with a slope of 4.",,,5b742ff71c9d44c74bd15690,,"Slope intercept form is
 y = mx=b
 given m =4,x=5 and y =-8
 i.e.
-8= 4*5+b;
-8 = 20+b
 b =-20-8
 b =-28
 Hence, equation is
 y = 4x-28",,,,math,number_skills,practice,Write linear equations,html,easy,y = 4x+28,y =-4x-28,y =-4x+28,y = 4x-28,D,,,,,,,,,,,,,
,"Find the equation of a line passing through the points (1, 2) and (-2, 5).",,,5b742ff71c9d44c74bd15690,,"m = @\frac{y2-y1}{x2-x1}@
 m = @\frac{5 – 2}{-2-1}@
 m = @\frac{3}{-3;}@
 m =-1
 Hence,
 y-y1 =m(x-x1)
 y1 =2 &x1= 1
 y – 2=
-1 (x– 1);
 y-2 =-x+1
 y =-x+1+2
 y =-x+3;",,,,math,number_skills,practice,Write linear equations,html,easy,y = x+3,y =-x+3,y = @\frac{(7}{3)x+1}@,y = 3x+3,B,,,,,,,,,,,,,
,"Find the equation of a line with a slope of 0 and passing through the point (4, 6).",,,5b742ff71c9d44c74bd15690,,"y-y1 =m(x-x1)
 y1 =6 &x1= 4 y-6 =0(x-4) ;
 y-6 = 0;
 y = 0+6;
 y = 6",,,,math,number_skills,practice,Write linear equations,html,easy,x = 4,x =-4,y = 6,y =-6,C,,,,,,,,,,,,,
,"Find the equation of a line passing through the points (2, 1) and (3, 4).",,,5b742ff71c9d44c74bd15690,,"m = @\frac{y2-y1}{x2-x1;}@
 m =@\frac{4-1}{3-2}@
 m = @\frac{3}{1}@ =3
 also
 y-y1 =m(x-x1)
 y-1=3(x-2)
 y-1 = 3x– 6
 y = 3x-6+1
 y = 3x-5",,,,math,number_skills,practice,Write linear equations,html,easy,y = 3x+5,y = 3x,y =-3x-5,y = 3x-5,D,,,,,,,,,,,,,
,Choose the standard form of the equation y+2 = 3(x+4).,,,5b742ff71c9d44c74bd15690,,y+2 = 3(x+4). y+2 = 3x+12. y-3x= 12-2.-3x+y = 10,,,,math,number_skills,practice,Write linear equations,html,medium,-3x-y = 10,3x-y = 10,-3x+y = 10,None of these,C,,,,,,,,,,,,,
,Choose the standard form of the equation y-2 =-2(x-1).,,,5b742ff71c9d44c74bd15690,,y-2 =-2(x-1). y-2 =-2x+2. 2x+y = 4,,,,math,number_skills,practice,Write linear equations,html,medium,2x-y = 4,2x+y =-4,-2x+y = 4,2x+y = 4,D,,,,,,,,,,,,,
,The first day Zoya has read 100 pages of a book and she decides to read 20 pages every day. Choose an equation in point-slope form modelling the number of pages that she reads.,,,5b742ff71c9d44c74bd15690,,"We know that one point on the line will be (1, 100) because she read 100 pages on the first day. After this, she reads 20 pages every day, so the slope is 20. So, y-100 = 20(x-1).",,,,math,number_skills,practice,Write linear equations,html,medium,y-100 = 20(x-1),y-100 = 10(x-1),y-100 = 20(x+1),y+100 = 20(x-1),A,,,,,,,,,,,,,
,Hussein is an avid coin collector. He decides to start keeping better track of his coin collection: After 15 days he counts and find out he has 155 coins. After 22 days he has a total of 218 coins. Choose an equation in point slope form that represents this situation.,,,5b742ff71c9d44c74bd15690,,"The points are (15, 155) and (22, 218). Slope = 218-@\frac{155}{22}@-15 = @\frac{63}{7}@ = 9. So, equation in point slope is y-155 = 9(x-15).",,,,math,number_skills,practice,Write linear equations,html,medium,y-155 = 8(x-15),y-155 = 9(x-15),y-155 = 9(x+15),None of these,B,,,,,,,,,,,,,
,Zoya is planning a party. The cost for 20 people is AED 500. The cost for 15 people is AED 375. Find an equation in slope intercept form to represent the cost y of having a party for x people.,,,5b742ff71c9d44c74bd15690,,"The points are (20, 500) and (15, 375). Slope = 375-@\frac{500}{15}@-20 = @\frac{-125}{-5}@ = 25. So, equation is y-500 = 25(x-20). y-500 = 25x-500. y = 25x",,,,math,number_skills,practice,Write linear equations,html,medium,y = 5x,y = 25x+5,y = 25x,y = 25x+10,C,,,,,,,,,,,,,
,Find the equation of the line shown in the graph.,/subjects/math/topics/slope/images/C3-Maths-D-576344.PNG,,5b742ff71c9d44c74bd15690,,"We can select two points from the graph: (4, 0) and (-4,-2). Slope =-2-@\frac{0}{-4}@-4 = @\frac{-2}{-8}@ = @\frac{1}{4.}@ From the graph, y-intercept is-1. Equation of line is y = @\frac{1}{4x–}@ 1",,,,math,number_skills,practice,Write linear equations,html,difficult,y = @\frac{1}{4x-1}@,y = @\frac{1}{4x+1}@,y @\frac{=-1}{4x-1}@,y = @\frac{1}{2x-1}@,A,,,,,,,,,,,,,
,"Find the equation of a line passing through the points (c, 2b) and (c, 3b).",,,5b742ff71c9d44c74bd15690,,Slope = 3b-@\frac{2b}{c}@-c = not defined. It is a line parallel to y axis. Equation of a line:x= c,,,,math,number_skills,practice,Write linear equations,html,difficult,x = 2b,y = cx-b,y = cx+b,x = c,D,,,,,,,,,,,,,
,Convert the equation y @\frac{=-3}{5x+3}@ to point slope form.,,,5b742ff71c9d44c74bd15690,,"If we choosex= 5, y = 0. If we choosex= 0, y = 3. So, two points are (5, 0) and (0, 3). Slope = @\frac{-3}{5.}@ Equation in point slope form is y-3 = @\frac{-3}{5(x-}@ 0).",,,,math,number_skills,practice,Write linear equations,html,difficult,y+3 @\frac{=-3}{5(x-0)}@,y-3 @\frac{=-3}{5(x-0)}@,y-3 = @\frac{3}{5(x-0)}@,y-5 @\frac{=-3}{5(x-0)}@,B,,,,,,,,,,,,,
,"If the lines of two equations intersect at one point, then there is __________.",,,5b742ff71c9d442b61d15691,,"If two line intersect at a pint, the (x, y) coordinate for both the line is same.
 Hence, it’s one solution.",,,,math,number_skills,practice,Solve systems of equations by graphing,html,easy,no solution,one solution,infinite number of solutions,cannot be determined,B,,,,,,,,,,,,,
,"If the lines of two equations are parallel, then there is __________.",,,5b742ff71c9d442b61d15691,,"Two line going parallel will not intersect.
 Hence, there is no solution.",,,,math,number_skills,practice,Solve systems of equations by graphing,html,easy,no solution,one solution,infinite number of solutions,cannot be determined,A,,,,,,,,,,,,,
,"If the lines of two equations are same, then there is __________.",,,5b742ff71c9d442b61d15691,,"If two line of equation are same then any variable can make that equation.
 Hence, it is infinite number of solutions.",,,,math,number_skills,practice,Solve systems of equations by graphing,html,easy,no solution,one solution,infinite number of solutions,cannot be determined,C,,,,,,,,,,,,,
,"If the two lines have same slope but different y-intercept, then the lines have __________.",,,5b742ff71c9d442b61d15691,,"Two lines are parallel if they have same slope but different y-intercept.
 As they do not intercept they have
 no solution.",,,,math,number_skills,practice,Solve systems of equations by graphing,html,easy,no solution,one solution,infinite number of solutions,cannot be determined,A,,,,,,,,,,,,,
,"If the two lines have different slopes and different y-intercepts, then the lines have __________.",,,5b742ff71c9d442b61d15691,,Since two lines have different slopes then they are not parallel. Then it will have one solution.,,,,math,number_skills,practice,Solve systems of equations by graphing,html,easy,no solution,one solution,infinite number of solutions,cannot be determined,B,,,,,,,,,,,,,
,"If the two lines have same slopes and same y-intercepts, then the lines have __________.",,,5b742ff71c9d442b61d15691,,"If the lines have same slope so they are parallel and same y-intercept then the equation are the same line.
 Hence, they have infinite number of solutions.",,,,math,number_skills,practice,Solve systems of equations by graphing,html,easy,no solution,one solution,infinite number of solutions,cannot be determined,C,,,,,,,,,,,,,
